صوص	صوص
هيدا	هيدا
شوي	شوي
بارد	بارد
فيك	فيك
تسخنو	تسخنه
بعتذر	باعتذر
محتاج	محتاج
أشوف	اشوف
أي	اي
بطاقة	بطاقة
اثبات	اثبات
هوية	هوية
انا	انا
منيح	منيح
بس	بس
فيك	فيك
تدق	تدق
لرفيقي	لرفيقي
يسلمو	يسلموا
بيكفي	بيكفي
مين	مين
صاحبك	صاحبك
المفضل	المفضل
يوم	يوم
الصحة	الصحة
والرياضة	والرياضة
بعشرة	بعشرة
تشرين	تشرين
الأول	الاول
هوي	هو
نهار	نهار
عطلة	عطلة
عالمي	عالمي
بيهدف	بيهدف
لتعزيز	لتعزيز
صحة	صحة
البشر	البشر
بدك	بدك
مني	مني
نبص	نبص
تحت	تحت
غطا	غطا
السيارة	السيارة
فيك	فيك
تساعدني	تساعدني
لاقي	لاقي
شنطتي	شنطتي
فيك	فيك
تعمل	تعمل
الترتيبات	الترتيبات
من	من
قبل	قبل
في	فيه
حدا	حدا
بيساعدني	بيساعدني
يسلمو	يسلموا
بس	بس
توصل	توصل
لهونيك	لهونيك
سأل	اسأل
حدا	حدا
تاني	ثاني
عمول	اعمول
معروف	معروف
بدي	بدي
مقسم	مقسم
أربعة	اربعة
وعشرين	وعشرين
عمول	اعمول
معروف	معروف
هودي	هودي
دولارين	دولارين
خلي	خلي
الباقي	الباقي
وحدة	واحدة
هامبرغر	هامبرغر
ووحدة	وواحدة
برغر	برغر
بالجبنة	بالجبنة
عمول	اعمول
معروف	معروف
أدي	قديه
بتاخد	بتاخذ
في	في
العملية	العملية
كل	كل
حدا	حدا
فينا	فينا
بيحب	بيحب
يدفع	يدفع
عن	عن
أكلو	اكله
الموقع	الموقع
كان	كان
عالكرسي	عالكرسي
بالردهة	بالردهة
عمول	اعمول
معروف	معروف
صرفلي	اصرف لي
هال	هال
ين	ين
لجنيهات	لجنيهات
بدي	بدي
قاموس	قاموس
جيبة	جيبة
عمول	اعمول
معروف	معروف
لشخصين	لشخصين
عالسبعة	عالسبعة
الإسم	الاسم
هوي	هو
واتنابي	واتنابي
ساعتي	ساعتي
كانت	كانت
سايكو	سايكو
رقمية	رقمية
من	من
دواعي	دواعي
سرورنا	سرورنا
نقدملك	نقدم لك
مشروب	مشروب
من	من
إختيارك	اختيارك
بيتبعو	بيتبعه
عشا	عشا
كتيب	كتيب
كامل	كامل
عن	عن
المشروبات	المشروبات
منقدمو	منقدمه
على	على
هالرحلة	هالرحلة
موجود	موجود
بدليل	بدليل
المعلومات	المعلومات
بالمجلة	بالمجلة
تبعنا	تبعنا
عايش	عايش
قريب	قريب
من	من
هون	هون
وين	وين
محل	محل
الهدايا	الهدايا
أنا	انا
على	على
أوتوستراد	اوتوستراد
واحد	واحد
حد	حد
خليج	خليج
مورو	مورو
بدي	بدي
ساعة	ساعة
منبه	منبه
عمول	اعمول
معروف	معروف
بالمناسبة	بالمناسبة
إسمي	اسمي
هيروشي	هيروشي
ايجيما	ايجيما
هيدا	هيدا
التران	التران
بيوقف	بيوقف
بلايك	بلايك
فورست	فورست
ما	ما
هيك	هيك
أغلبية	اغلبية
اليابانية	اليابانية
بياكلوا	بياكلوا
أخطبوط	اخطبوط
وحبار	وحبار
فيي	فيي
أخد	آخذ
بطاقتين	بطاقتين
من	من
الدرجة	الدرجة
التانبة	الثانية
عشيكاغو	عشيكاغو
عمول	اعمول
معروف	معروف
رحت	رحت
عنيويورك	عنيويورك
شو	شو
هوي	هو
رقم	رقم
الرحلة	الرحلة
واحد	واحد
لنيويورك	لنيويورك
عمول	اعمول
معروف	معروف
لبعض	لبعض
كم	كم
يوم	يوم
التاني	الثاني
عالشمال	عالشمال
هالبطاقة	هالبطاقة
تمام	تمام
هيدا	هيدا
مكتب	مكتب
الإستقبال	الاستقبال
في	فيه
عيادة	عيادة
قريبة	قريبة
عشرة	عشرة
دولار	دولار
بتكفي	بتكفي
لتاكسي	لتاكسي
طعمتو	طعمته
غريبة	غريبة
إيه	ايه
نعم	نعم
رح	رح
جيب	جيب
واحد	واحد
كرمالك	كرمالك
نص	نص
قنيتة	قنينة
عمول	اعمول
معروف	معروف
مش	مش
صحيح	صحيح
بس	بس
شي	شي
مش	مش
غالي	غالي
عمتنبش	عم تنبش
عشي	عشي
أربع	اربع
ليالي	ليالي
بدي	بدي
كلسات	كلسات
فيك	فيك
تعملو	تعمله
أرخص	ارخص
لأنو	لانه
في	فيه
شوية	شوية
زلمي	زلمي
شبق	شبق
فيي	فيي
بعدين	بعدين
لاحظت	لاحظت
إنو	انه
محفظتي	محفظتي
راحت	راحت
مني	ماني
مأكد	مأكد
إنو	انه
ضبيت	ضبيت
كفاية	كفاية
تياب	ثياب
لرحلة	لرحلة
مدتها	مدتها
تلات	ثلاث
أسابيع	اسابيع
طيب	طيب
حابين	حابين
نجرب	نجرب
نبيد	نبيذ
أبيض	ابيض
إذا	اذا
حدا	حدا
سأل	سأل
عني	عني
قلن	قلهن
إنو	انه
رح	رح
كون	كون
بالقهوة	بالقهوة
أنا	انا
مأكد	مأكد
إنو	انه
عندي	عندي
ياه	اياه
بالجيبة	بالجيبة
الجوانية	الجوانية
تبع	تبع
كبوتي	كبوتي
فيي	فيي
أخد	آخذ
إسم	اسم
ورقم	ورقم
الشخص	الشخص
يلي	ياللي
عمبتدقله	عم بتدق له
شركة	شركة
الطيران	الطيران
رح	رح
يدفعولي	يدفعوا لي
لإشتري	لاشتري
شوية	شوية
غراض	اغراض
شخصية	شخصية
بدي	بدي
أوضة	اوضة
مع	مع
دوش	دوش
ما	ما
في	في
شي	شي
طلع	طلع
من	من
المكنة	المكنة
كان	كان
المفروض	المفروض
إنك	انك
تاخد	تاخذ
الرحلة	الرحلة
تمانة	ثمانة
تنين	اثنين
صفر	صفر
يلي	ياللي
مشيت	مشيت
من	من
خمستعشر	خمستعشر
ديقة	دقيقة
تمام	تمام
فيي	فيي
دبرلك	دبر لك
رحلة	رحلة
تانية	ثانية
في	فيه
حدا	حدا
فضالي	فضى لي
الطرد	الطرد
اوه	اوه
ولا	ولا
شي	شي
هيدا	هيدا
إنت	انت
هون	هون
عكل	عكل
حال	حال
طيران	طيران
اليابان	اليابان
الرحلة	الرحلة
رقم	رقم
واحد	واحد
تنين	اثنين
تلاتة	ثلاثة
لازم	لازم
إشتري	اشتري
شامبو	شامبو
فيك	فيك
تقلي	تقول لي
بس	بس
نوصل	نوصل
على	على
سنتر	سنتر
السيفيك	السيفيك
وين	وين
أقرب	اقرب
لحام	لحام
حابين	حابين
نبقى	نبقى
لأربع	لاربع
ليالي	ليالي
من	من
أول	اول
آب	آب
شو	شو
إسم	اسم
هالزهرة	هالزهرة
خمستعش	خمستعش
أيلول	ايلول
هوي	هو
يوم	يوم
لإحترام	لاحترام
المسنين	المسنين
ما	ما
في	في
صابون	صابون
بأوضتي	باوضتي
أي	اي
شي	شي
فيي	فيي
أخدو	آخذه
كرمال	كرمال
هالطفح	هالطفح
الجلدي	الجلدي
فيك	فيك
تغير	تغير
الصياغة	الصياغة
للشي	للشي
يلي	ياللي
قلتو	قلته
أدي	قديه
من	من
الوقت	الوقت
رح	رح
ياخد	ياخذ
ليطلب	ليطلب
فيك	فيك
تحكي	تحكي
إنت	انت
ومعلي	ومعلي
صوتك	صوتك
عمول	اعمول
معروف	معروف
أدي	قديه
وقت	وقت
رح	رح
يصير	يصير
قبل	قبل
ما	ما
يطلع	يطلع
وين	وين
معلومات	معلومات
الرياضة	الرياضة
هالحجم	هالحجم
هون	هون
اللي	اللي
بتسمي	بتسميه
حجم	حجم
عادي	عادي
بيمشي	بيمشي
وين	وين
الجولة	الجولة
بدا	بدها
تنتهي	تنتهي
وأمتين	وامتين
وين	وين
لازم	لازم
غير	غير
محطة	محطة
التران	التران
لأوصل	لاوصل
عادنبرة	عادنبرة
حابب	حابب
حط	حط
هيدا	هيدا
بصندوق	بصندوق
الأمانات	الامانات
وين	وين
فيي	فيي
أصرف	اصرف
مصرياتي	مصرياتي
فينا	فينا
نترك	نترك
غراضنا	اغراضنا
ما	ما
عدا	عدا
الإشيا	الاشيا
الغالية	الغالية
بالباص	بالباص
عمبتسأل	عم باتساءل
سعر	سعر
شو	شو
هيدا	هيدا
على	على
فاتورتي	فاتورتي
رح	رح
إدفع	ادفع
خمسين	خمسين
دولار	دولار
هلأ	هلق
بعرف	باعرف
شو	شو
اللي	اللي
كان	كان
غلط	غلط
هيدا	هيدا
إيكيدا	ايكيدا
عميحكي	عم يحكي
عندي	عندي
حجز	حجز
لطاولة	لطاولة
عالستة	عالستة
ونص	ونص
هالليلة	هالليلة
بس	بس
بعتذر	باعتذر
إنو	انه
رح	رح
أوصل	اوصل
مأخر	مأخر
نص	نص
ساعة	ساعة
كم	كم
أوقية	اوقية
من	من
البارفان	البارفان
فيي	فيي
أخد	آخذ
من	من
دون	دون
جمارك	جمارك
بس	بس
سياحة	سياحة
هيدا	هيدا
منيح	منيح
عمول	اعمول
معروف	معروف
مضيهن	امضيهن
كيف	كيف
بتحبهن	بتحبهن
بعد	بعد
عندك	عندك
مقاعد	مقاعد
لأداء	لاداء
الليلة	الليلة
بدي	بدي
واحد	واحد
كبير	كبير
نمت	نمت
خلال	خلال
ألارم	الارم
الستة	الستة
ونص	ونص
أنا	انا
مصور	مصور
مستقل	مستقل
الموزعين	الموزعين
فيهن	فيهن
يصرفولك	يصرفوا لك
الدولارات	الدولارات
لبخشيش	لبخشيش
الكازينو	الكازينو
منروح	منروح
عنا	عننا
حوالي	حوالي
التلاتين	الثلاثين
نوع	نوع
من	من
زيوت	زيوت
الحمام	الحمام
رح	رح
إخد	آخذ
العرض	العرض
لإلك	لالك
جمعة	الجمعة
الجايي	الجايي
يسلمو	يسلموا
أدي	قديه
حق	حق
الكفوف	الكفوف
لازم	لازم
روح	روح
بدقلك	بدق لك
بعدين	بعدين
بدي	بدي
شوية	شوية
حفاضات	حفاضات
للكب	للكب
من	من
وين	وين
منشأ	منشأ
هالسمكة	هالسمكة
الفراشة	الفراشة
فيك	فيك
تصرفهن	تصرفهن
للدولار	للدولار
عمول	اعمول
معروف	معروف
نحنا	نحنا
كتير	كثير
محظوظين	محظوظين
عندهن	عندهن
واحد	واحد
بقياس	بقياس
أربعة	اربعة
بمحل	بمحل
ألا	الا
موانا	موانا
في	فيه
شي	شي
ليموزين	ليموزين
فيي	فيي
أحصل	احصل
على	على
تلفون	تلفون
الوعية	الوعية
عالخمسة	عالخمسة
ونص	ونص
بكرا	بكرة
الصبح	الصبح
بفضل	بافضل
أوضة	اوضة
هادية	هادية
بدي	بدي
شوية	شوية
مزيل	مزيل
بويا	بويا
الضفير	الضفير
بدي	بدي
بطارية	بطارية
في	في
فرقة	فرقة
موسيقية	موسيقية
لايف	لايف
أو	او
دي	دي
جي	جي
فيني	فيني
إستأجر	استأجر
عدة	عدة
غوص	غوص
بدي	بدي
إحجز	احجز
اوضة	اوضة
لأربع	لاربع
ليالي	ليالي
من	من
تنين	اثنين
وعشرين	وعشرين
كانون	كانون
الأول	الاول
هالجزدان	هالجزدان
مناسب	مناسب
لكل	لكل
أحوال	احوال
الطقس	الطقس
بدي	بدي
دونات	دونات
عمول	اعمول
معروف	معروف
بدي	بدي
إستأجر	استأجر
سيارة	سيارة
أوتوماتيك	اوتوماتيك
ليومين	ليومين
راحت	راحت
عليي	علي
الرحلة	الرحلة
عشرين	عشرين
لسان	لسان
فرانسيسكو	فرانسيسكو
أدي	قديه
للمطار	للمطار
هيدا	هيدا
منيح	منيح
امتين	امتين
هوي	هو
أدي	قديه
عمرا	عمرها
بنتك	بنتك
فيك	فيك
تقلي	تقول لي
عن	عن
كم	كم
أوتيل	اوتيل
نضيف	نضيف
ورخيص	ورخيص
فينا	فينا
نحجزلك	نحجز لك
أوضة	اوضة
مريحة	مريحة
بقصر	بقصر
قديم	قديم
حد	حد
نادي	نادي
غولف	غولف
مشهور	مشهور
بنصح	بانصح
بهيدا	بهيدا
لإنو	لانه
مصنوع	مصنوع
مية	مية
بالمية	بالمية
من	من
مكونات	مكونات
طبيعية	طبيعية
التران	التران
بيوقف	بيوقف
ببرايتون	ببرايتون
فيك	فيك
تقلي	تقول لي
وين	وين
فيني	فيني
إخد	آخذ
تاكسي	تاكسي
بطاقتين	بطاقتين
بالدرجة	بالدرجة
التاني	الثاني
عمول	اعمول
معروف	معروف
بدي	بدي
إبعت	ابعث
فاكس	فاكس
بدي	بدي
مكواية	مكواية
للسفر	للسفر
بقدملك	بقدم لك
أي	اي
شي	شي
يومي	يومي
خايف	خايف
إسأل	اسأل
بس	بس
شو	شو
بتقصد	بتقصد
بدي	بدي
واحد	واحد
اللي	اللي
بيحمل	بيحمل
الورقة	الورقة
تبع	تبع
الحجم	الحجم
العادي	العادي
من	من
دون	دون
ما	ما
أطويهن	اطويهن
إيه	ايه
بس	بس
مش	مش
كتير	كثير
قوي	قوي
أنا	انا
حساس	حساس
عالبسينات	عالبسينات
إيه	ايه
لازم	لازم
يكون	يكون
عندك	عندك
دفتر	دفتر
سواقة	سواقة
و	و
أه	آه
ولازم	ولازم
يكون	يكون
في	فيه
عندك	عندك
رخصة	رخصة
من	من
لجنة	لجنة
التاكسي	التاكسي
والليموزين	والليموزين
تفضل	تفضل
يا	يا
إستاذ	استاذ
الهيئة	الهيئة
إنو	انه
مش	مش
عم	عم
فيي	فيي
إخد	آخذ
ماي	ماي
سخنة	سخنة
بدي	بدي
إحجز	احجز
أوضة	اوضة
لليلة	لليلة
لاء	لاء
ما	ما
بيتضمن	بيتضمن
الضريبة	الضريبة
وسعر	وسعر
الخدمة	الخدمة
بتحب	بتحب
تروح	تروح
معي	معي
عالتسوق	عالتسوق
بعد	بعد
الضهر	الظهر
مرحبا	مرحبا
هيدا	هيدا
عنجد	عن جد
فستان	فستان
حلو	حلو
هلأ	هلق
إتصالك	اتصالك
مشي	مشي
حالو	حاله
اذا	اذا
بتريد	بتريد
تفضل	تفضل
شو	شو
رقم	رقم
البوابة	البوابة
شو	شو
هوي	هو
تذكار	تذكار
مثالي	مثالي
من	من
هاواي	هاواي
فيي	فيي
روح	روح
لهونيك	لهونيك
بالمترو	بالمترو
بدي	بدي
سيشوار	سشوار
رح	رح
نوصل	نوصل
لمطرح	لمطرح
نحنا	نحنا
و	وعم
عمنحكي	نحكي
هيك	هيك
جايي	جاي
من	من
النروج	النرويج
من	من
عشرة	عشرة
لتناعش	لتناعش
عمول	اعمول
معروف	معروف
أكيد	اكيد
خليني	خليني
شوفو	شوفه
تأذيت	تأذيت
من	من
المرجان	المرجان
بفتكر	بافتكر
احتياط	احتياط
خلي	خلي
يكون	يكون
في	فيه
معي	معي
رقم	رقم
الشخص	الشخص
المسؤول	المسؤول
في	فيه
طريق	طريق
سريع	سريع
لي	ليه
ما	ما
إجا	اجا
عالحفلة	عالحفلة
مبارح	امبارح
في	فيه
حادث	حادث
سير	سير
بعتذر	باعتذر
أخدت	اخذت
الرقم	الرقم
الغلط	الغلط
عمول	اعمول
معروف	معروف
دخل	دخل
رقمك	رقمك
ما	ما
فيي	فيي
ظبط	ظبط
الصورة	الصورة
وحدة	واحدة
برغر	برغر
بالجبنة	بالجبنة
وعصير	وعصير
ليمون	ليمون
عمول	اعمول
معروف	معروف
هيدا	هيدا
باسبوري	باسبوري
ليش	ليش
يسلمو	يسلموا
كتير	كثير
أه	آه
فيي	فيي
أطلع	اطلع
عالقمة	عالقمة
فيي	فيي
إخد	آخذ
بطاقتين	بطاقتين
للحفلة	للحفلة
الموسيقية	الموسيقية
لنهار	لنهار
جمعة	الجمعة
الجايي	الجايي
راكب	راكب
تاني	ثاني
هونيك	هونيك
قال	قال
إنو	انه
بيقدر	بيقدر
يغير	يغير
المقاعد	المقاعد
معك	معك
فيي	فيي
مدد	مدد
إقامتي	اقامتي
قول	قول
بتعرف	بتعرف
أي	اي
شي	شي
خرج	خرج
ينشاف	ينشاف
قريب	قريب
من	من
هون	هون
لأ	لأ
عايز	عايز
أأجر	اأجر
نص	نص
مجموعة	مجموعة
من	من
المضار	المضارب
وصباط	وصباط
فيك	فيك
تعطيني	تعطيني
خبر	خبر
بس	بس
يلتقى	يلتقى
الجزدان	الجزدان
الضايع	الضايع
شو	شو
إسم	اسم
هالجنينة	هالجنينة
الوطنية	الوطنية
عندي	عندي
خدش	خدش
وين	وين
في	فيه
محل	محل
منيح	منيح
للسياحة	للسياحة
فيي	فيي
إخد	آخذ
شوية	شوية
فواكي	فواكي
فيي	فيي
إتغدى	اتغدى
هلأ	هلق
بحاجة	بحاجة
لغير	لغير
هالدولار	هالدولار
عايز	عايز
تاكسي	تاكسي
أنا	انا
بساوث	بساوث
ماين	مين
وليبرتي	وليبرتي
أكيد	اكيد
عايز	عايز
كيرلي	كيرلي
منا	مانها
تفاحة	تفاحة
بس	بس
دراقة	دراقة
رح	رح
أعطيك	اعطيك
وصفة	وصفة
خدا	خذها
عالصيدلية	عالصيدلية
منطير	منطير
تلات	ثلاث
مرات	مرات
بالجمعة	بالجمعة
تلاتة	الثلاثة
جمعة	الجمعة
وسبت	والسبت
هيدا	هيدا
غالي	غالي
ما	ما
هيك	هيك
إيه	ايه
عنا	عننا
هيدا	هيدا
رح	رح
نحضرلك	نحضر لك
ياه	اياه
فيك	فيك
تحملي	تحمل لي
شنطاتي	شنطاتي
للساعة	للساعة
تلاتة	ثلاثة
لاء	لاء
بس	بس
بدي	بدي
إنزل	انزل
فيي	فيي
إحجز	احجز
استأجرسيارة	استأجرسيارة
هون	هون
إنت	انت
أميركاني	اميركاني
لهالمطرح	لهالمطرح
عمول	اعمول
معروف	معروف
سيارتي	سيارتي
تعطلت	تعطلت
وين	وين
كحلة	كحلة
العيون	العيون
بدنا	بدنا
زاوية	زاوية
هادية	هادية
إذا	اذا
في	فيه
مجال	مجال
هالتاكسي	هالتاكسي
بلاش	بلاش
هيدي	هيدي
محطة	محطة
التران	التران
السريع	السريع
أي	اي
ساعة	ساعة
لازم	لازم
إجي	اجي
بدي	بدي
قنينة	قنينة
زغيرة	صغيرة
من	من
النبيد	النبيذ
الأبيض	الابيض
أه	آه
فيي	فيي
إخد	آخذ
وجبتي	وجبتي
بعدين	بعدين
مش	مش
حاسس	حاسس
كتير	كثير
منيح	منيح
هلأ	هلق
بالحقيقة	بالحقيقة
عندي	عندي
أخبار	اخبار
رح	رح
إتجوز	اتجوز
أي	اي
بناطلين	بناطلين
تانية	ثانية
فيي	فيي
إخد	آخذ
برنامج	برنامج
حدا	حدا
فات	فات
بالقوة	بالقوة
على	على
أوضتي	اوضتي
ليلة	ليلة
مبارح	امبارح
فرجيني	فرجيني
السمكة	السمكة
اللي	اللي
شفتا	شفتها
بصورة	بصورة
الكتاب	الكتاب
عمول	اعمول
معروف	معروف
شوف	شوف
التعليمات	التعليمات
على	على
علبة	علبة
الأكل	الاكل
المغلفة	المغلفة
بدي	بدي
مصاري	مصاري
ورق	ورق
ما	ما
عندك	عندك
دروس	دروس
تجريبية	تجريبية
ويز	وين
فيي	فيي
إشتري	اشتري
طوابع	طوابع
بريدية	بريدية
انا	انا
من	من
بريطانيا	بريطانيا
العظمى	العظمى
لازم	لازم
إتأكد	اتأكد
من	من
هيدا	هيدا
مع	مع
مرتي	مرتي
بدي	بدي
إعادة	اعادة
المصاري	المصاري
لهيدا	لهيدا
في	فيه
علبة	علبة
تلفون	تلفون
قدام	قدام
هيداك	هيداك
البنك	البنك
رح	رح
أوصل	اوصل
بتسعة	بتسعة
أدار	اذار
وفل	وفل
بأربعتش	باربعتش
هيدا	هيدا
شوي	شوي
غالي	غالي
ما	ما
بتفتكر	بتفتكر
عندك	عندك
الكعب	الكعب
وين	وين
محطة	محطة
الباصات	الباصات
بيهمك	بيهمك
الحلو	الحلو
بتحكي	بتحكي
زات	ذات
الشي	الشي
إلي	الي
عمول	اعمول
معروف	معروف
طلبي	طلبي
ما	ما
وصل	وصل
في	فيه
كتير	كثير
من	من
الينابيع	الينابيع
السخنة	السخنة
عمزل	اعمول
معروف	معروف
صرف	اصرف
خمسين	خمسين
ألف	الف
ين	ين
للدولار	للدولار
الأميركي	الاميركي
منيح	منيح
بالنسبة	بالنسبة
إلي	الي
بدي	بدي
كاس	كاس
نبيد	نبيذ
أحمر	احمر
بس	بس
إذا	اذا
إلك	الك
إستاذ	استاذ
ههه	ههه
بس	بس
نكتة	نكتة
زغيرة	صغيرة
أكيد	اكيد
كيف	كيف
فينا	فينا
نخدمك	نخدمك
هوية	هوية
أوه	اوه
صح	صح
باسبور	باسبور
بيمشي	بيمشي
الحال	الحال
أوضتي	اوضتي
رقما	رقمها
تلاتة	ثلاثة
ستة	ستة
و	وعشرين
عشرين	فيك
فيك	تجيب
تجبلي	لي
غسيلاتي	غسيلاتي
رح	رح
شوف	شوف
إذا	اذا
أي	اي
واحد	واحد
من	من
هودي	هودي
بيجوا	بيجوا
عليي	علي
بدي	بدي
غلاية	غلاية
جبلي	جيب لي
شوية	شوية
جبنة	جبنة
مبروشة	مبروشة
فيي	فيي
إخد	آخذ
قمصاني	قمصاني
منضفين	منضفين
بكرا	بكرة
الصبح	الصبح
فيك	فيك
تخلي	تخليه
يرجع	يرجع
يدقلي	يدق لي
ليش	ليش
فإذن	فاذن
عن	عن
اذنك	اذنك
في	في
شي	شي
محل	محل
كتب	كتب
قريب	قريب
من	من
هون	هون
الباص	الباص
هونيك	هونيك
بدي	بدي
لفتين	لفتين
من	من
إيزو	ايزو
مية	مية
فلم	فلم
ملون	ملون
ستة	ستة
وتلاتين	وثلاثين
لقطة	لقطة
عمول	اعمول
معروف	معروف
بدي	بدي
أصرف	اصرف
هالشيك	هالشيك
مقابيل	مقابل
سبعين	سبعين
دولار	دولار
بدي	بدي
إشتري	اشتري
طوابع	طوابع
لعشر	لعشر
بطاقات	بطاقات
بريدية	بريدية
لليابان	لليابان
عمول	اعمول
معروف	معروف
في	فيه
شي	شي
بنوك	بنوك
حد	حد
المحطة	المحطة
للأسف	للاسف
في	فيه
غلطة	غلطة
بالفاتورة	بالفاتورة
وحدة	واحدة
برغر	برغر
بالجبنة	بالجبنة
لإخدا	لآخذها
معي	معي
عمول	اعمول
معروف	معروف
ركوض	اركوض
في	فيه
خزق	خزق
هزن	هون
ببلوزتي	ببلوزتي
معقول	معقول
إذا	اذا
بتقدر	بتقدر
تخيطو	تخيطه
كرمالي	كرمالي
عمول	اعمول
معروف	معروف
فيك	فيك
تعيرني	تعيرني
كابل	كيبل
مقوى	مقوى
وين	وين
فيي	فيي
إشتري	اشتري
حصيرة	حصيرة
بحر	بحر
عطيني	اعطيني
هالستيك	هالستيك
الخنزير	الخنزير
بس	بس
مش	مش
بتخن	بثخن
هيدي	هيدي
جايين	جايين
عالسبعة	عالسبعة
بس	بس
شوف	شوف
أسعار	اسعار
هالأد	هالقد
واطية	واطية
بيبين	بيبين
مسخرة	مسخرة
لشراية	لشراية
أي	اي
شي	شي
باليابان	باليابان
سجلاتي	سجلاتي
نسرقو	انسرقوا
كمان	كمان
قرن	قرن
بوظة	بوظة
بالفانيلا	بالفانيلا
عمول	اعمول
معروف	معروف
بوافق	بوافق
لازم	لازم
يصير	يصير
كتير	كثير
طبيعي	طبيعي
نتبه	انتبه
عالجورة	عالجورة
نتبه	انتبه
عالجورة	عالجورة
بعدين	بعدين
حد	حد
البواب	الابواب
عمول	اعمول
معروف	معروف
رح	رح
عوز	عوز
بطاقة	بطاقة
إئتمان	ائتمان
عمول	اعمول
معروف	معروف
عطيني	اعطيني
تقرير	تقرير
حادث	حادث
لاء	لاء
يسلمو	يسلموا
هلأ	هلق
أوك	اوك
عمول	اعمول
معروف	معروف
خليك	خليك
عالخط	عالخط
إستاذ	استاذ
ناكاجيما	ناكاجيما
انسة	آنسة
سايتو	سايتو
ما	ما
عمترد	عم ترد
عالإتصال	عالاتصال
بدك	بدك
ياني	اياني
طول	طول
بالدقة	بالدقة
مبينة	مبينة
شوي	شوي
نادرة	نادرة
كتير	كثير
وين	وين
اخد	آخذ
الشنطات	الشنطات
للرحلة	للرحلة
سبعة	سبعة
صفر	صفر
تلاتة	ثلاثة
في	فيه
شي	شي
غلط	غلط
بالمسكة	بالمسكة
تبعك	تبعك
رح	رح
ينتزع	ينتزع
هيدا	هيدا
لاء	لاء
يسلمو	يسلموا
بفضل	بافضل
ما	ما
إشرب	اشرب
زيادة	زيادة
عمول	اعمول
معروف	معروف
قلي	قل لي
عن	عن
شوية	شوية
شوارع	شوارع
مناسبة	مناسبة
للتسوق	للتسوق
هلأ	هلق
هالرسمة	هالرسمة
كتير	كثير
مميزة	مميزة
شغل	شغل
تسوروتارو	تسوروتارو
كاتاوكا	كاتاووكا
معروف	معروف
كفنان	كفنان
عالمي	عالمي
عندي	عندي
تقدير	تقدير
رائع	رائع
للموسيقى	للموسيقى
الكلاسيكية	الكلاسيكية
تمام	تمام
شو	شو
إسم	اسم
الطرف	الطرف
التاني	الثاني
تبعك	تبعك
ورقمو	ورقمه
ازا	اذا
بتريد	بتريد
عن	عن
اذنك	اذنك
خليني	خليني
أضهر	اضهر
عمول	اعمول
معروف	معروف
فيك	فيك
تنادي	تنادي
لموظفين	لموظفين
بيحكوا	بيحكوا
الياباني	الياباني
منزور	منزور
قرايبنا	قرايبنا
كتير	كثير
من	من
المرات	المرات
ميكي	ميكي
هاياكاوا	هاياكاوا
هيدي	هيدي
الأوضة	الاوضة
سبعة	سبعة
صفر	صفر
تنين	اثنين
لازم	لازم
إبقى	ابقى
هون	هون
الليلة	الليلة
مش	مش
لازم	لازم
فيك	فيك
تساعدني	تساعدني
إحجز	احجز
أوضة	اوضة
أوتيل	اوتيل
مش	مش
لازم	لازم
يكون	يكون
طويل	طويل
خمستعشر	خمستعشر
ديقة	دقيقة
بالأكتر	بالاكثر
فيك	فيك
تقلي	تقول لي
تسعيرة	تسعيرة
هالإتصال	هالاتصال
طيب	طيب
فيك	فيك
تقلا	تقول لها
إني	اني
دقيت	دقيت
عمول	اعمول
معروف	معروف
رح	رح
دقلا	دق الها
مرة	مرة
تاني	ثاني
في	فيه
شي	شي
جولة	جولة
صباحية	صباحية
بتصرف	بتصرف
عملات	عملات
أجنبية	اجنبية
وين	وين
فيي	فيي
إشتري	اشتري
لفة	لفة
فيلم	فيلم
عندك	عندك
بيرة	بيرة
يابانية	يابانية
بدي	بدي
سجل	سجل
شنطاتي	شنطاتي
معك	معك
دومويزل	دموازيل
كاوازو	كاوازو
بالأوضة	بالاوضة
ستعش	ستتعش
حدعش	حدعش
العفو	العفو
أياهن	اياهن
أهم	اهم
بالنسبة	بالنسبة
إلكن	الكن
يا	يا
شعب	الشعب
الياباني	الياباني
يوم	يوم
السنة	السنة
الجديدة	الجديدة
أو	او
يوم	يوم
عيد	عيد
الميلاد	الميلاد
بس	بس
دقيقة	دقيقة
عمول	اعمول
معروف	معروف
عمول	اعمول
معروف	معروف
عبي	عبي
تقرير	تقرير
ضايع	ضايع
من	من
مبارح	امبارح
بيشمل	بيشمل
تأمين	تأمين
التصادم	التصادم
والمسؤولية	والمسؤولية
القانونية	القانونية
عندك	عندك
بروشات	بروشات
دبابيس	دبابيس
بتصاميم	بتصاميم
حلوة	حلوة
أنا	انا
عمدق	عم دق
من	من
تلفون	تلفون
عام	عام
بمايسيز	بميسيز
أدي	قديه
تسعيرة	تسعيرة
الموقف	الموقف
عالساعة	عالساعة
سيداتي	سيداتي
سادتي	سادتي
عرحلتنا	عرحلتنا
اليوم	اليوم
عنا	عننا
مضيفات	مضيفات
طيران	طيران
بيحكو	بيحكوا
الياباني	الياباني
معروفين	معروفين
من	من
دبابيس	دبابيس
العلم	العلم
اللي	اللي
حاطينو	حاطينه
إذا	اذا
بتعرفو	بتعرفوا
أي	اي
حدا	حدا
محتاج	محتاج
